mlbam_id,player,season,level,sport_id,group,pre_debut_truncated,verdict,detail,pa,bf,g,woba,fip,native_rate,savings9,raa_mlb,wsb,rep,pos_adj,age_years,base_war,age_credit_war,adj_war
669370,Asa Lacy,2022,ROK,16,pitching,,insufficient_sample,47 BF (need 60),0.0,47.0,4.0,,,,,,,,,,0.0,0.0,0.0
669391,Owen White,2021,A,14,pitching,,scored,"135 BF, 33.3 IP",0.0,135.0,8.0,,2.69,,1.95,-3.7,,4.6,,0.7,0.096,0.123,0.219
669391,Owen White,2021,ROK,16,pitching,,insufficient_sample,6 BF (need 60),0.0,6.0,1.0,,,,,,,,,,0.0,0.0,0.0
669391,Owen White,2022,AA,12,pitching,,scored,"85 BF, 21.7 IP",0.0,85.0,4.0,,2.73,,1.95,1.3,,2.9,,2.1,0.419,0.175,0.594
669391,Owen White,2022,A+,13,pitching,,scored,"243 BF, 58.7 IP",0.0,243.0,11.0,,3.34,,0.99,-5.9,,8.3,,0.7,0.244,0.267,0.511
669391,Owen White,2023,AA,12,pitching,yes,scored,"213 BF, 53.3 IP",0.0,213.0,11.0,,4.42,,0.12,-6.6,,7.3,,1.2,0.067,0.233,0.3
669461,Matthew Liberatore,2018,ROK,16,pitching,,scored,"127 BF, 32.7 IP",0.0,127.0,9.0,,2.56,,0.92,-9.4,,4.3,,1.7,-0.507,0.209,-0.299
669461,Matthew Liberatore,2019,A,14,pitching,,scored,"332 BF, 78.3 IP",0.0,332.0,16.0,,3.19,,0.54,-21.1,,11.3,,2.8,-0.979,1.19,0.211
669461,Matthew Liberatore,2021,AAA,11,pitching,,scored,"520 BF, 124.7 IP",0.0,520.0,22.0,,4.44,,0.36,-3.0,,17.8,,3.0,1.479,0.81,2.289
669461,Matthew Liberatore,2022,AAA,11,pitching,yes,scored,"162 BF, 40.0 IP",0.0,162.0,7.0,,3.99,,0.9,2.6,,5.5,,3.0,0.809,0.26,1.069
669923,George Kirby,2021,AA,12,pitching,,scored,"110 BF, 26.0 IP",0.0,110.0,6.0,,2.24,,2.13,0.4,,3.8,,1.7,0.42,0.167,0.587
669923,George Kirby,2021,A+,13,pitching,,scored,"164 BF, 41.7 IP",0.0,164.0,9.0,,2.26,,2.32,-1.2,,5.6,,0.2,0.443,0.061,0.504
669923,George Kirby,2022,AA,12,pitching,yes,scored,"93 BF, 24.7 IP",0.0,93.0,5.0,,3.28,,1.4,0.4,,3.2,,0.6,0.362,0.058,0.421
671213,Triston Casas,2018,ROK,16,hitting,,insufficient_sample,5 PA (need 40),5.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
671213,Triston Casas,2019,A+,13,hitting,,insufficient_sample,7 PA (need 40),7.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
671213,Triston Casas,2019,A,14,hitting,,scored,493 PA,493.0,0.0,118.0,0.35,,0.157,,-24.1,-0.1,16.8,-9.1,3.0,-1.649,1.953,0.304
671213,Triston Casas,2021,AAA,11,hitting,,scored,42 PA,42.0,0.0,9.0,0.37,,0.165,,0.3,0.2,1.4,-0.7,3.0,0.123,0.166,0.289
671213,Triston Casas,2021,AA,12,hitting,,scored,329 PA,329.0,0.0,77.0,0.381,,0.178,,0.0,-0.0,11.2,-5.9,3.0,0.531,2.128,2.659
671213,Triston Casas,2022,AAA,11,hitting,yes,scored,317 PA,317.0,0.0,72.0,0.368,,0.165,,4.5,0.0,10.8,-5.6,3.0,0.975,1.267,2.242
671213,Triston Casas,2022,ROK,16,hitting,yes,insufficient_sample,17 PA (need 40),17.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
671289,Tyler Freeman,2017,ROK,16,hitting,,scored,144 PA,144.0,0.0,36.0,0.343,,0.156,,-9.9,0.2,4.9,1.7,2.5,-0.313,0.404,0.09
671289,Tyler Freeman,2018,SS-A,15,hitting,,scored,301 PA,301.0,0.0,72.0,0.393,,0.193,,-12.0,0.6,10.3,3.3,3.0,0.228,0.987,1.215
671289,Tyler Freeman,2019,A+,13,hitting,,scored,275 PA,275.0,0.0,62.0,0.329,,0.135,,-13.1,0.7,9.4,2.9,3.0,-0.014,1.377,1.363
671289,Tyler Freeman,2019,A,14,hitting,,scored,272 PA,272.0,0.0,61.0,0.357,,0.162,,-12.6,0.3,9.3,2.8,2.3,-0.021,0.841,0.82
671289,Tyler Freeman,2021,AA,12,hitting,,scored,180 PA,180.0,0.0,41.0,0.363,,0.163,,-1.8,-0.0,6.1,1.9,3.0,0.623,1.159,1.781
671289,Tyler Freeman,2022,AAA,11,hitting,yes,scored,343 PA,343.0,0.0,72.0,0.333,,0.135,,-3.1,0.3,11.7,3.3,3.0,1.228,1.371,2.6
671655,George Valera,2018,ROK,16,hitting,,insufficient_sample,22 PA (need 40),22.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
671655,George Valera,2019,A,14,hitting,,insufficient_sample,26 PA (need 40),26.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
671655,George Valera,2019,SS-A,15,hitting,,scored,188 PA,188.0,0.0,46.0,0.348,,0.159,,-11.7,0.2,6.4,-1.2,3.0,-0.635,0.61,-0.025
671655,George Valera,2021,AA,12,hitting,,scored,100 PA,100.0,0.0,23.0,0.324,,0.131,,-3.2,0.1,3.4,-0.6,3.0,-0.026,0.647,0.621
671655,George Valera,2021,A+,13,hitting,,scored,263 PA,263.0,0.0,63.0,0.416,,0.213,,0.7,-0.0,9.0,-1.6,3.0,0.805,1.563,2.368
671655,George Valera,2022,AAA,11,hitting,,scored,179 PA,179.0,0.0,42.0,0.334,,0.136,,-1.4,0.0,6.1,-1.1,3.0,0.358,0.716,1.074
671655,George Valera,2022,AA,12,hitting,,scored,387 PA,387.0,0.0,90.0,0.361,,0.16,,-2.1,-0.8,13.2,-2.3,3.0,0.797,2.619,3.416
671655,George Valera,2023,AAA,11,hitting,,scored,312 PA,312.0,0.0,73.0,0.32,,0.12,,-8.8,-0.5,10.7,-1.9,3.0,-0.052,1.322,1.27
671655,George Valera,2023,ROK,16,hitting,,insufficient_sample,26 PA (need 40),26.0,0.0,6.0,,,,,,,,,,0.0,0.0,0.0
671655,George Valera,2024,AAA,11,hitting,,scored,374 PA,374.0,0.0,90.0,0.34,,0.139,,-3.1,0.3,12.8,-2.3,3.0,0.765,1.506,2.27
671655,George Valera,2025,AAA,11,hitting,yes,scored,107 PA,107.0,0.0,28.0,0.347,,0.146,,-0.5,0.0,3.7,-0.7,2.8,0.247,0.403,0.65
671655,George Valera,2025,ROK,16,hitting,yes,scored,63 PA,63.0,0.0,16.0,0.486,,0.281,,-1.4,0.0,2.2,-0.4,-3.0,0.031,-0.239,-0.208
671737,Taj Bradley,2018,ROK,16,pitching,,scored,"116 BF, 23.0 IP",0.0,116.0,10.0,,4.31,,-0.83,-8.2,,4.0,,3.0,-0.419,0.261,-0.158
671737,Taj Bradley,2021,A+,13,pitching,,scored,"148 BF, 36.7 IP",0.0,148.0,8.0,,3.82,,0.76,-4.7,,5.1,,3.0,0.033,0.709,0.742
671737,Taj Bradley,2021,A,14,pitching,,scored,"249 BF, 66.7 IP",0.0,249.0,15.0,,3.45,,1.18,-10.1,,8.5,,2.3,-0.158,0.83,0.673
671737,Taj Bradley,2022,AAA,11,pitching,,scored,"247 BF, 59.0 IP",0.0,247.0,12.0,,4.94,,-0.05,-1.1,,8.4,,3.0,0.736,0.384,1.12
671737,Taj Bradley,2022,AA,12,pitching,,scored,"285 BF, 74.3 IP",0.0,285.0,16.0,,2.7,,1.98,4.6,,9.7,,3.0,1.432,0.842,2.275
671737,Taj Bradley,2023,AAA,11,pitching,yes,insufficient_sample,30 BF (need 60),0.0,30.0,2.0,,,,,,,,,,0.0,0.0,0.0
671739,Michael Harris II,2019,A,14,hitting,,scored,93 PA,93.0,0.0,22.0,0.233,,0.059,,-9.0,0.3,3.2,-0.6,3.0,-0.61,0.371,-0.239
671739,Michael Harris II,2019,ROK,16,hitting,,scored,119 PA,119.0,0.0,31.0,0.395,,0.203,,-6.8,0.1,4.1,-0.8,1.8,-0.343,0.252,-0.092
671739,Michael Harris II,2021,A+,13,hitting,,scored,420 PA,420.0,0.0,101.0,0.344,,0.153,,-13.5,2.2,14.3,-2.6,3.0,0.041,2.495,2.536
671739,Michael Harris II,2022,AA,12,hitting,yes,scored,196 PA,196.0,0.0,43.0,0.375,,0.172,,0.5,0.7,6.7,-1.1,3.0,0.673,1.326,1.999
672012,Tyler Black,2021,A,14,hitting,,scored,103 PA,103.0,0.0,23.0,0.318,,0.134,,-5.7,-0.1,3.5,-1.8,1.6,-0.405,0.268,-0.137
672012,Tyler Black,2021,ROK,16,hitting,,insufficient_sample,12 PA (need 40),12.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
672012,Tyler Black,2022,A+,13,hitting,,scored,283 PA,283.0,0.0,64.0,0.368,,0.171,,-4.3,0.1,9.7,-4.9,1.7,0.049,0.886,0.935
672012,Tyler Black,2023,AAA,11,hitting,,scored,173 PA,173.0,0.0,39.0,0.406,,0.192,,4.8,0.3,5.9,-3.0,3.0,0.8,0.733,1.534
672012,Tyler Black,2023,AA,12,hitting,,scored,385 PA,385.0,0.0,84.0,0.397,,0.191,,3.1,3.9,13.2,-6.5,2.1,1.364,1.806,3.17
672012,Tyler Black,2024,AAA,11,hitting,yes,scored,117 PA,117.0,0.0,25.0,0.391,,0.182,,2.9,0.1,4.0,-1.9,3.0,0.511,0.471,0.982
672282,Reid Detmers,2021,AAA,11,pitching,yes,insufficient_sample,22 BF (need 60),0.0,22.0,1.0,,,,,,,,,,0.0,0.0,0.0
672282,Reid Detmers,2021,AA,12,pitching,yes,scored,"225 BF, 54.0 IP",0.0,225.0,12.0,,3.34,,1.03,-3.6,,7.7,,3.0,0.412,0.612,1.024
672356,Gabriel Arias,2017,A,14,hitting,,scored,64 PA,64.0,0.0,16.0,0.234,,0.057,,-6.0,0.1,2.2,0.4,3.0,-0.331,0.257,-0.074
672356,Gabriel Arias,2017,ROK,16,hitting,,scored,168 PA,168.0,0.0,37.0,0.302,,0.122,,-13.5,-0.6,5.7,1.0,3.0,-0.737,0.571,-0.166
672356,Gabriel Arias,2018,A,14,hitting,,scored,504 PA,504.0,0.0,124.0,0.287,,0.101,,-34.0,-0.3,17.2,3.2,3.0,-1.385,2.024,0.639
672356,Gabriel Arias,2019,A+,13,hitting,,scored,511 PA,511.0,0.0,120.0,0.345,,0.148,,-20.4,-0.0,17.5,3.1,3.0,0.018,2.559,2.577
672356,Gabriel Arias,2021,AAA,11,hitting,,scored,483 PA,483.0,0.0,115.0,0.347,,0.146,,-3.4,0.5,16.5,3.0,3.0,1.657,1.904,3.561
672356,Gabriel Arias,2022,AAA,11,hitting,yes,scored,40 PA,40.0,0.0,9.0,0.354,,0.153,,0.2,0.2,1.4,0.2,3.0,0.197,0.16,0.357
672515,Gabriel Moreno,2018,ROK,16,hitting,,scored,167 PA,167.0,0.0,40.0,0.407,,0.212,,-7.4,-0.0,5.7,3.1,2.0,0.134,0.378,0.512
672515,Gabriel Moreno,2019,A,14,hitting,,scored,341 PA,341.0,0.0,82.0,0.349,,0.156,,-16.9,0.5,11.7,6.3,3.0,0.161,1.359,1.52
672515,Gabriel Moreno,2021,AAA,11,hitting,,insufficient_sample,10 PA (need 40),10.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
672515,Gabriel Moreno,2021,AA,12,hitting,,scored,145 PA,145.0,0.0,32.0,0.457,,0.241,,6.3,-0.4,5.0,2.5,3.0,1.325,0.938,2.263
672515,Gabriel Moreno,2021,ROK,16,hitting,,insufficient_sample,4 PA (need 40),4.0,0.0,2.0,,,,,,,,,,0.0,0.0,0.0
672515,Gabriel Moreno,2022,AAA,11,hitting,yes,scored,150 PA,150.0,0.0,36.0,0.346,,0.146,,-0.0,0.5,5.1,2.8,3.0,0.836,0.6,1.436
672710,Roansy Contreras,2017,ROK,16,pitching,,scored,"145 BF, 31.7 IP",0.0,145.0,8.0,,4.4,,-0.97,-12.3,,5.0,,2.9,-0.733,0.352,-0.381
672710,Roansy Contreras,2018,A,14,pitching,,scored,"143 BF, 34.7 IP",0.0,143.0,7.0,,4.48,,-0.74,-10.2,,4.9,,3.0,-0.532,0.566,0.034
672710,Roansy Contreras,2018,SS-A,15,pitching,,scored,"107 BF, 28.7 IP",0.0,107.0,5.0,,2.77,,0.93,-7.4,,3.7,,3.0,-0.371,0.382,0.011
672710,Roansy Contreras,2019,A,14,pitching,,scored,"536 BF, 132.3 IP",0.0,536.0,24.0,,3.64,,0.09,-38.9,,18.3,,2.8,-2.063,2.012,-0.05
672710,Roansy Contreras,2021,AAA,11,pitching,yes,insufficient_sample,16 BF (need 60),0.0,16.0,1.0,,,,,,,,,,0.0,0.0,0.0
672710,Roansy Contreras,2021,AA,12,pitching,yes,scored,"218 BF, 54.3 IP",0.0,218.0,12.0,,2.69,,1.67,-0.9,,7.4,,3.0,0.65,0.616,1.266
672724,Oswald Peraza,2017,ROK,16,hitting,,scored,213 PA,213.0,0.0,48.0,0.318,,0.135,,-16.2,0.5,7.3,2.2,3.0,-0.612,0.724,0.111
672724,Oswald Peraza,2018,ROK,16,hitting,,scored,159 PA,159.0,0.0,36.0,0.296,,0.12,,-12.1,0.4,5.4,1.7,2.3,-0.458,0.421,-0.037
672724,Oswald Peraza,2019,A,14,hitting,,scored,208 PA,208.0,0.0,46.0,0.308,,0.122,,-13.8,0.8,7.1,2.1,3.0,-0.378,0.829,0.451
672724,Oswald Peraza,2019,SS-A,15,hitting,,scored,85 PA,85.0,0.0,19.0,0.286,,0.107,,-7.1,0.1,2.9,0.9,3.0,-0.321,0.276,-0.045
672724,Oswald Peraza,2021,AAA,11,hitting,,insufficient_sample,31 PA (need 40),31.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0
672724,Oswald Peraza,2021,AA,12,hitting,,scored,353 PA,353.0,0.0,79.0,0.352,,0.154,,-5.8,0.5,12.1,3.7,3.0,1.042,2.283,3.325
672724,Oswald Peraza,2021,A+,13,hitting,,scored,127 PA,127.0,0.0,28.0,0.392,,0.193,,-1.2,1.6,4.3,1.3,2.6,0.61,0.651,1.261
672724,Oswald Peraza,2022,AAA,11,hitting,yes,scored,429 PA,429.0,0.0,99.0,0.337,,0.139,,-2.7,3.5,14.7,4.6,3.0,2.012,1.715,3.727
673962,Josh Jung,2019,A,14,hitting,,scored,179 PA,179.0,0.0,40.0,0.331,,0.141,,-10.2,0.2,6.1,0.6,1.1,-0.324,0.252,-0.072
673962,Josh Jung,2019,ROK,16,hitting,,insufficient_sample,19 PA (need 40),19.0,0.0,4.0,,,,,,,,,,0.0,0.0,0.0
673962,Josh Jung,2021,AAA,11,hitting,,scored,156 PA,156.0,0.0,35.0,0.456,,0.237,,10.0,0.0,5.3,0.5,3.0,1.583,0.615,2.198
673962,Josh Jung,2021,AA,12,hitting,,scored,186 PA,186.0,0.0,43.0,0.387,,0.183,,0.6,-0.3,6.4,0.7,1.7,0.732,0.689,1.422
673962,Josh Jung,2022,AAA,11,hitting,yes,scored,106 PA,106.0,0.0,23.0,0.359,,0.157,,0.9,0.2,3.6,0.4,2.9,0.5,0.412,0.913
673962,Josh Jung,2022,ROK,16,hitting,yes,insufficient_sample,29 PA (need 40),29.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0
675659,Greg Jones,2021,AA,12,hitting,,scored,60 PA,60.0,0.0,16.0,0.254,,0.072,,-4.3,1.0,2.0,-0.4,1.8,-0.172,0.23,0.058
675659,Greg Jones,2021,A+,13,hitting,,scored,257 PA,257.0,0.0,56.0,0.393,,0.194,,-2.2,2.7,8.8,-1.5,0.3,0.777,0.159,0.935
675659,Greg Jones,2022,AA,12,hitting,,scored,358 PA,358.0,0.0,79.0,0.312,,0.119,,-11.9,3.6,12.2,-2.0,0.7,0.195,0.575,0.77
675659,Greg Jones,2023,AAA,11,hitting,,scored,189 PA,189.0,0.0,51.0,0.349,,0.144,,-1.8,0.6,6.5,-1.3,2.1,0.393,0.559,0.951
675659,Greg Jones,2023,AA,12,hitting,,scored,92 PA,92.0,0.0,20.0,0.273,,0.088,,-5.7,1.6,3.1,-0.5,-0.3,-0.147,-0.054,-0.201
675659,Greg Jones,2024,AAA,11,hitting,yes,scored,89 PA,89.0,0.0,20.0,0.335,,0.135,,-1.1,2.0,3.0,-0.5,1.1,0.349,0.136,0.485
675659,Greg Jones,2024,ROK,16,hitting,yes,insufficient_sample,11 PA (need 40),11.0,0.0,3.0,,,,,,,,,,0.0,0.0,0.0
676059,Jordan Westburg,2021,AA,12,hitting,,scored,130 PA,130.0,0.0,30.0,0.324,,0.131,,-4.2,0.4,4.4,0.8,2.7,0.147,0.766,0.913
676059,Jordan Westburg,2021,A+,13,hitting,,scored,285 PA,285.0,0.0,62.0,0.374,,0.178,,-5.1,0.1,9.7,1.6,1.3,0.635,0.714,1.349
676059,Jordan Westburg,2021,A,14,hitting,,scored,91 PA,91.0,0.0,20.0,0.456,,0.249,,0.1,0.3,3.1,0.5,0.2,0.403,0.03,0.432
676059,Jordan Westburg,2022,AAA,11,hitting,,scored,413 PA,413.0,0.0,91.0,0.372,,0.168,,6.9,0.4,14.1,2.4,3.0,2.379,1.651,4.03
676059,Jordan Westburg,2022,AA,12,hitting,,scored,209 PA,209.0,0.0,47.0,0.351,,0.152,,-2.4,0.4,7.1,1.2,1.7,0.641,0.785,1.426
676059,Jordan Westburg,2023,AAA,11,hitting,yes,scored,301 PA,301.0,0.0,67.0,0.398,,0.185,,6.8,0.9,10.3,1.7,3.0,1.971,1.275,3.247
676106,Emerson Hancock,2021,AA,12,pitching,,insufficient_sample,55 BF (need 60),0.0,55.0,3.0,,,,,,,,,,0.0,0.0,0.0
676106,Emerson Hancock,2021,A+,13,pitching,,scored,"124 BF, 31.0 IP",0.0,124.0,9.0,,3.73,,0.85,-3.8,,4.2,,1.5,0.043,0.308,0.351
676106,Emerson Hancock,2022,AA,12,pitching,,scored,"413 BF, 98.3 IP",0.0,413.0,21.0,,5.12,,-0.44,-11.9,,14.1,,1.9,0.222,0.722,0.944
676106,Emerson Hancock,2023,AA,12,pitching,yes,scored,"411 BF, 98.0 IP",0.0,411.0,20.0,,3.87,,0.67,-8.1,,14.0,,1.0,0.596,0.357,0.954
676272,Bobby Miller,2021,AA,12,pitching,,insufficient_sample,42 BF (need 60),0.0,42.0,3.0,,,,,,,,,,0.0,0.0,0.0
676272,Bobby Miller,2021,A+,13,pitching,,scored,"188 BF, 47.0 IP",0.0,188.0,14.0,,2.84,,1.74,-3.1,,6.4,,1.4,0.335,0.421,0.756
676272,Bobby Miller,2022,AAA,11,pitching,,scored,"85 BF, 21.3 IP",0.0,85.0,4.0,,4.41,,0.48,0.6,,2.9,,3.0,0.349,0.139,0.487
676272,Bobby Miller,2022,AA,12,pitching,,scored,"384 BF, 91.0 IP",0.0,384.0,20.0,,3.26,,1.42,1.8,,13.1,,1.8,1.493,0.616,2.109
676272,Bobby Miller,2023,AAA,11,pitching,yes,scored,"61 BF, 14.3 IP",0.0,61.0,4.0,,5.29,,0.05,-0.1,,2.1,,3.0,0.2,0.093,0.293
676440,Tanner Bibee,2022,AA,12,pitching,,scored,"285 BF, 73.7 IP",0.0,285.0,13.0,,2.76,,1.92,4.2,,9.7,,1.7,1.395,0.475,1.869
676440,Tanner Bibee,2022,A+,13,pitching,,scored,"231 BF, 59.0 IP",0.0,231.0,12.0,,3.14,,1.19,-5.1,,7.9,,0.3,0.276,0.105,0.381
676440,Tanner Bibee,2023,AAA,11,pitching,yes,scored,"61 BF, 15.3 IP",0.0,61.0,3.0,,2.78,,2.57,3.3,,2.1,,3.0,0.534,0.1,0.634
676475,Alec Burleson,2021,AAA,11,hitting,,scored,172 PA,172.0,0.0,45.0,0.296,,0.104,,-6.8,-0.3,5.9,-1.2,3.0,-0.243,0.678,0.435
676475,Alec Burleson,2021,AA,12,hitting,,scored,282 PA,282.0,0.0,63.0,0.35,,0.152,,-4.9,0.3,9.6,-1.6,2.5,0.335,1.521,1.856
676475,Alec Burleson,2021,A+,13,hitting,,scored,49 PA,49.0,0.0,11.0,0.4,,0.2,,-0.2,0.1,1.7,-0.3,1.0,0.126,0.1,0.226
676475,Alec Burleson,2022,AAA,11,hitting,yes,scored,470 PA,470.0,0.0,109.0,0.385,,0.178,,11.6,0.6,16.1,-2.8,3.0,2.55,1.879,4.429
676917,Cade Cavalli,2021,AAA,11,pitching,,scored,"121 BF, 24.7 IP",0.0,121.0,6.0,,4.72,,0.09,-1.2,,4.1,,3.0,0.295,0.16,0.456
676917,Cade Cavalli,2021,AA,12,pitching,,scored,"243 BF, 58.0 IP",0.0,243.0,11.0,,2.97,,1.4,-2.2,,8.3,,2.2,0.61,0.486,1.096
676917,Cade Cavalli,2021,A+,13,pitching,,scored,"158 BF, 40.7 IP",0.0,158.0,7.0,,1.66,,2.93,0.4,,5.4,,0.7,0.584,0.196,0.78
676917,Cade Cavalli,2022,AAA,11,pitching,yes,scored,"401 BF, 97.0 IP",0.0,401.0,20.0,,3.36,,1.53,11.5,,13.7,,3.0,2.521,0.631,3.152
676974,Max Meyer,2021,AAA,11,pitching,,insufficient_sample,38 BF (need 60),0.0,38.0,2.0,,,,,,,,,,0.0,0.0,0.0
676974,Max Meyer,2021,AA,12,pitching,,scored,"416 BF, 101.0 IP",0.0,416.0,20.0,,3.41,,0.96,-7.2,,14.2,,2.8,0.701,1.066,1.767
676974,Max Meyer,2022,AAA,11,pitching,yes,scored,"229 BF, 58.0 IP",0.0,229.0,12.0,,3.58,,1.31,5.8,,7.8,,3.0,1.359,0.377,1.736
676974,Max Meyer,2022,A,14,pitching,yes,insufficient_sample,11 BF (need 60),0.0,11.0,1.0,,,,,,,,,,0.0,0.0,0.0
677008,Heston Kjerstad,2022,A+,13,hitting,,scored,186 PA,186.0,0.0,43.0,0.297,,0.111,,-9.3,0.1,6.4,-1.1,0.2,-0.39,0.076,-0.313
677008,Heston Kjerstad,2022,A,14,hitting,,scored,98 PA,98.0,0.0,22.0,0.509,,0.292,,2.8,0.0,3.3,-0.6,-0.8,0.558,-0.118,0.44
677008,Heston Kjerstad,2023,AAA,11,hitting,yes,scored,337 PA,337.0,0.0,76.0,0.372,,0.163,,1.9,-0.0,11.5,-2.0,3.0,1.139,1.428,2.567
677008,Heston Kjerstad,2023,AA,12,hitting,yes,scored,206 PA,206.0,0.0,46.0,0.407,,0.199,,2.8,-0.4,7.0,-1.2,0.7,0.824,0.305,1.129
677587,Brayan Rocchio,2018,ROK,16,hitting,,scored,158 PA,158.0,0.0,35.0,0.364,,0.176,,-9.0,-0.2,5.4,1.6,2.9,-0.215,0.524,0.309
677587,Brayan Rocchio,2019,SS-A,15,hitting,,scored,295 PA,295.0,0.0,69.0,0.299,,0.118,,-23.2,-0.2,10.1,3.2,3.0,-1.01,0.958,-0.052
677587,Brayan Rocchio,2021,AA,12,hitting,,scored,203 PA,203.0,0.0,44.0,0.371,,0.169,,-1.2,-0.2,6.9,2.0,3.0,0.762,1.313,2.075
677587,Brayan Rocchio,2021,A+,13,hitting,,scored,288 PA,288.0,0.0,64.0,0.333,,0.144,,-10.7,0.2,9.8,3.0,3.0,0.225,1.711,1.936
677587,Brayan Rocchio,2022,AAA,11,hitting,,scored,152 PA,152.0,0.0,33.0,0.299,,0.107,,-4.7,-0.6,5.2,1.5,3.0,0.138,0.608,0.746
677587,Brayan Rocchio,2022,AA,12,hitting,,scored,432 PA,432.0,0.0,99.0,0.34,,0.142,,-7.6,-0.0,14.8,4.6,3.0,1.166,2.924,4.089
677587,Brayan Rocchio,2023,AAA,11,hitting,yes,scored,164 PA,164.0,0.0,36.0,0.381,,0.171,,1.9,1.6,5.6,1.7,3.0,1.069,0.695,1.764
677594,Julio Rodríguez,2019,A+,13,hitting,,scored,72 PA,72.0,0.0,17.0,0.526,,0.298,,3.4,0.0,2.5,-0.4,3.0,0.542,0.361,0.903
677594,Julio Rodríguez,2019,A,14,hitting,,scored,295 PA,295.0,0.0,67.0,0.363,,0.168,,-12.8,-0.5,10.1,-1.7,3.0,-0.5,1.176,0.675
677594,Julio Rodríguez,2021,AA,12,hitting,,scored,206 PA,206.0,0.0,46.0,0.435,,0.223,,6.2,1.1,7.0,-1.2,3.0,1.314,1.332,2.647
677594,Julio Rodríguez,2021,A+,13,hitting,,scored,134 PA,134.0,0.0,28.0,0.421,,0.218,,0.7,0.3,4.6,-0.7,3.0,0.488,0.796,1.285
677595,Ronny Mauricio,2018,ROK,16,hitting,,scored,247 PA,247.0,0.0,57.0,0.304,,0.126,,-18.3,-0.7,8.4,0.9,3.0,-0.964,0.854,-0.111
677595,Ronny Mauricio,2019,A,14,hitting,,scored,504 PA,504.0,0.0,116.0,0.29,,0.107,,-37.0,-1.4,17.2,1.8,3.0,-1.945,2.009,0.063
677595,Ronny Mauricio,2021,AA,12,hitting,,insufficient_sample,33 PA (need 40),33.0,0.0,8.0,,,,,,,,,,0.0,0.0,0.0
677595,Ronny Mauricio,2021,A+,13,hitting,,scored,420 PA,420.0,0.0,100.0,0.316,,0.13,,-19.2,-0.6,14.3,1.5,3.0,-0.397,2.495,2.099
677595,Ronny Mauricio,2022,AA,12,hitting,,scored,541 PA,541.0,0.0,123.0,0.325,,0.13,,-13.9,-0.3,18.5,1.9,3.0,0.614,3.661,4.275
677595,Ronny Mauricio,2023,AAA,11,hitting,yes,scored,532 PA,532.0,0.0,116.0,0.362,,0.155,,-0.4,1.5,18.2,1.8,3.0,2.104,2.254,4.358
677649,Ezequiel Duran,2018,ROK,16,hitting,,scored,235 PA,235.0,0.0,53.0,0.248,,0.08,,-21.1,0.5,8.0,1.4,1.2,-1.12,0.333,-0.787
677649,Ezequiel Duran,2019,SS-A,15,hitting,,scored,277 PA,277.0,0.0,66.0,0.348,,0.159,,-17.2,0.2,9.5,1.7,1.9,-0.584,0.579,-0.006
677649,Ezequiel Duran,2021,A+,13,hitting,,scored,471 PA,471.0,0.0,105.0,0.351,,0.159,,-13.5,0.1,16.1,2.7,1.5,0.539,1.417,1.956
677649,Ezequiel Duran,2022,AA,12,hitting,yes,scored,200 PA,200.0,0.0,45.0,0.394,,0.188,,2.7,0.4,6.8,1.2,1.9,1.105,0.866,1.971
677950,Alek Thomas,2018,ROK,16,hitting,,scored,272 PA,272.0,0.0,56.0,0.374,,0.184,,-14.7,0.1,9.3,-1.5,2.2,-0.677,0.679,0.001
677950,Alek Thomas,2019,A+,13,hitting,,scored,104 PA,104.0,0.0,23.0,0.299,,0.11,,-6.4,-0.7,3.6,-0.6,3.0,-0.421,0.521,0.1
677950,Alek Thomas,2019,A,14,hitting,,scored,402 PA,402.0,0.0,91.0,0.377,,0.179,,-15.4,-0.1,13.7,-2.4,3.0,-0.41,1.602,1.192
677950,Alek Thomas,2021,AAA,11,hitting,,scored,166 PA,166.0,0.0,34.0,0.459,,0.239,,10.9,-0.5,5.7,-0.9,3.0,1.519,0.654,2.174
677950,Alek Thomas,2021,AA,12,hitting,,scored,329 PA,329.0,0.0,72.0,0.377,,0.175,,-0.7,-0.3,11.2,-1.9,3.0,0.835,2.128,2.963
677950,Alek Thomas,2022,AAA,11,hitting,yes,scored,116 PA,116.0,0.0,24.0,0.367,,0.164,,1.5,-0.2,4.0,-0.6,3.0,0.471,0.464,0.935
677951,Bobby Witt Jr.,2019,ROK,16,hitting,,scored,180 PA,180.0,0.0,37.0,0.295,,0.12,,-15.3,0.5,6.1,1.7,1.1,-0.699,0.23,-0.47
677951,Bobby Witt Jr.,2021,AAA,11,hitting,,scored,285 PA,285.0,0.0,62.0,0.389,,0.182,,5.9,1.4,9.7,2.9,3.0,1.988,1.124,3.112
